140,1904,5965,6029	5997,32,1022,882	229613400 |	(2 2 2 3 3 3 5 5 101 421 )
140,3837,4522,5301	4569,732,2331,2191	3376124901 |	()
140,5019,6525,7394	3767,3627,5772,753	26381242251 |	(3 5 5 53 193 797 )
140,5233,9392,9905	7569,2336,4766,4626	28750420440 |	(2 2 2 )
140,5268,9499,10011	9755,256,2704,2564	5613982976 |	(2 2 2 2 2 2 2 2 5 293 3517 )
140,6358,34459,34531	34495,36,3249,3109	10017973791 |	(29 5849 8419 )
140,7846,24563,24827	24695,132,3993,3853	19066858503 |	(433 4357943 )
141,155,1042,1044	1043,1,148,7	934521 |	(3 7 44501 )
141,164,691,696	430,266,416,275	1593000 |	(2 2 2 3 3 3 5 5 5 59 )
141,226,600,613	377,236,413,187	1646041 |	(23 59 1213 )
141,272,330,389	265,124,301,29	6080471 |	(137 44383 )
141,413,3493,3495	3494,1,277,136	1772892 |	(2 2 3 3 11 11 11 37 )
141,473,733,795	764,31,307,166	2449242 |	(2 3 3 136069 )
141,699,1084,1174	1129,45,420,279	8143245 |	(3 3 5 11 16451 )
141,734,1930,1965	1053,912,1332,598	-49752144 |	(2 2 2 2 )
141,1067,1254,1472	1363,109,604,463	33587013 |	(3 701 15971 )
141,1123,2990,3042	3016,26,632,491	40385472 |	(2 2 2 2 2 2 3 17 12373 )
141,2147,3118,3426	3272,154,1144,1003	336059328 |	(2 2 2 2 2 2 3 11 159119 )
141,2224,2892,3277	1709,1568,2558,334	2394144232 |	(2 2 2 )
141,2406,7531,7612	5009,2603,3836,3695	10937940123 |	()
141,3771,11848,11974	11911,63,1956,1815	1993857183 |	(3 3 41 433 12479 )
141,4712,10650,10949	5545,5404,7681,2969	-9007429309 |	()
141,4816,6452,7245	3693,3552,5634,818	22478140440 |	(2 2 2 5 17 17 229 379 )
141,6508,28979,29088	17798,11290,14560,14419	519584078760 |	(2 2 2 )
141,7711,9273,10789	10031,758,3926,3785	17930681778 |	(2 7 7 7 43 25453 )
141,8234,12750,13805	6973,6832,10492,2258	83625184016 |	(2 2 2 2 23 23 257 929 )
141,8248,17715,18292	13270,5022,8928,8787	183933943992 |	(2 2 2 )
141,8298,9283,11110	9704,1406,4712,4571	30910011072 |	(2 2 2 2 2 2 5 5 5 5 11 17 113 )
141,9131,11848,13434	12641,793,4636,4495	30108571113 |	(17 2576473 )
142,159,569,576	359,217,364,205	805497 |	(3 7 11 11 317 )
142,362,369,465	417,48,252,110	1361232 |	(2 2 2 2 3 3 3 23 137 )
142,437,1160,1181	809,372,651,509	27752223 |	(3 31 298411 )
142,509,859,916	529,387,684,175	26423667 |	(3 3 1447 2029 )
142,768,1929,1969	1949,20,455,313	11173195 |	(5 11 53 3833 )
142,1175,13436,13439	7307,6132,6789,6647	21037577781 |	()
142,1725,15635,15642	7892,7750,8680,6955	-41307996000 |	(2 2 2 2 2 5 7 11 133253 )
142,2019,2549,2916	1529,1387,2284,265	1860171627 |	(3 439 521 2711 )
142,2259,23429,23436	11789,11647,12844,10585	-127483708473 |	(3 499 912031 )
142,2594,5409,5601	5505,96,1368,1226	614916576 |	(2 2 2 2 2 3 3 3 711709 )
142,3245,14108,14165	8705,5460,7125,6983	59246197125 |	()
142,3278,3673,4393	4033,360,1710,1568	1270443240 |	(2 2 2 3 3 5 11 31 79 131 )
142,3851,6446,6875	5363,1512,3294,3152	9287220456 |	(2 2 2 11 19 417037 )
142,6168,44201,44241	44221,20,3155,3013	9118459495 |	(149 193 18379 )
142,6927,13068,13687	10307,3380,6605,6463	77116762045 |	()
142,7404,14511,15127	14819,308,3773,3631	15948444589 |	()
142,8620,45257,45361	45309,52,4381,4239	25391275533 |	()
142,9617,13807,15214	7678,7536,11712,2095	156886762944 |	(2 2 2 2 2 2 )
143,442,1401,1416	929,487,772,629	45427031 |	(13 13 389 691 )
143,1329,2872,2964	2918,46,736,593	70451576 |	(2 2 2 13 23 29453 )
143,1593,12979,12987	12983,4,868,725	128000756 |	(2 2 13 2461553 )
143,4432,19633,19708	12070,7638,9888,9745	159947824920 |	(2 2 2 47 149 18457 )
143,4977,11172,11492	11332,160,2560,2417	4706224640 |	(2 2 2 2 2 2 2 2 2 803237 )
144,179,405,422	283,139,292,113	1497539 |	(257 5827 )
144,227,277,330	237,93,252,25	3636117 |	(3 3 3 137 983 )
144,251,1117,1122	633,489,684,433	-6644727 |	()
144,265,606,625	445,180,375,231	3160125 |	(3 3 5 5 5 53 53 )
144,1324,3447,3511	3479,32,734,590	69444072 |	(2 2 2 3 3 964501 )
144,1330,2943,3031	2987,44,737,593	70476219 |	(3 3 11 419 1699 )
144,1437,2467,2620	1382,1238,1952,515	402179352 |	(2 2 2 3 16757473 )
144,1455,1481,1850	997,853,1468,13	819874365 |	(3 5 54658291 )
144,1481,3330,3425	2453,972,1737,1593	1042376931 |	(3 3 3 3 3 4289617 )
144,1613,2235,2486	1315,1171,1924,311	873670139 |	(17257 50627 )
144,1897,1914,2401	2149,252,1029,885	226712367 |	(3 3 7 7 7 271 271 )
144,1917,2987,3230	1687,1543,2452,535	1174747527 |	(3 3 130527503 )
144,1981,5480,5565	3773,1792,2812,2668	4413274176 |	(2 2 2 2 2 2 5 369709 )
144,3027,5102,5435	4231,1204,2623,2479	4497398853 |	(281 720397 )
144,3247,11153,11244	5694,5550,7200,3953	-24983440200 |	(2 2 2 3 32765149 )
144,4325,5490,6269	5297,972,2817,2673	6061017051 |	(5 3391 104161 )
144,5049,13166,13409	9229,4180,6655,6511	67663321605 |	()
144,7842,13849,14641	14245,396,3993,3849	18987685299 |	(5 7 37 1395997 )
144,8467,11234,12651	10559,2092,5689,5545	53779892307 |	()
145,179,267,303	285,18,162,17	1015902 |	(2 3 3 3 3 6271 )
145,198,714,721	433,288,456,258	349344 |	(2 2 2 2 2 3 3 1213 )
145,426,5175,5176	2801,2375,2660,2515	838168375 |	(5 5 5 11 19 32083 )
145,498,1151,1182	840,342,648,503	30103488 |	(2 2 2 2 2 2 3 3 3 3 5807 )
145,1424,4951,4990	3207,1783,2548,2403	2736879255 |	()
145,2019,3231,3475	3353,122,1082,937	274629910 |	(2 5 37 742243 )
145,2519,6780,6894	6837,57,1332,1187	558436545 |	(3 3 3 5 4136567 )
145,2750,4111,4486	3618,868,2128,1983	2382268560 |	(2 2 2 2 )
145,2903,36866,36872	36869,3,1524,1379	875137179 |	(3 7 41673199 )
145,3825,8513,8763	8638,125,1985,1840	2076866500 |	(2 2 5 5 5 653 6361 )
145,4100,7639,8014	6057,1957,3892,3747	15038649285 |	()
145,5580,9312,9937	5041,4896,7446,1866	20959108920 |	(2 2 2 )
145,5679,15696,15940	15818,122,2912,2767	7062061480 |	(2 2 2 )
145,5807,13060,13432	13246,186,2976,2831	7561945320 |	(2 2 2 )
145,8360,12591,13716	11038,2678,6368,6223	73929163480 |	(2 2 2 5711 20021 )
145,8994,11412,13033	6589,6444,10203,1209	153907389243 |	()
145,9056,25300,25681	12913,12768,17178,8122	-267662256456 |	(2 2 2 )
146,395,4645,4646	2396,2250,2520,2125	-577764000 |	(2 2 2 2 2 )
146,536,727,815	771,44,341,195	3480609 |	(3 11 29 3637 )
146,652,1961,1985	1973,12,399,253	6434895 |	(3 5 271 1583 )
146,727,1800,1839	1283,556,973,827	132280601 |	(139 951659 )
146,729,5100,5105	2917,2188,2623,2477	1575369599 |	(14753 106783 )
146,1759,2953,3148	1647,1501,2356,597	757836717 |	(3 11 19 257 4703 )
146,1861,2571,2862	1504,1358,2216,355	1328534848 |	(2 2 2 2 2 2 20758357 )
146,2227,3125,3464	1805,1659,2676,449	2189785251 |	()
146,2308,13057,13081	13069,12,1227,1081	422108283 |	(3 17 1283 6451 )
146,2942,11485,11549	11517,32,1544,1398	911778720 |	(2 2 2 2 2 3 5 127 14957 )
146,4645,39875,39896	20021,19875,22260,17615	-761662609125 |	()
146,4918,7343,8015	7679,336,2532,2386	4516222512 |	(2 2 2 2 7 13 23 6607 )
146,7999,29481,29676	14911,14765,18740,10741	-489286608035 |	(7 11 4411217 )
146,9167,43873,44006	22076,21930,26520,17353	-1516964783520 |	(2 2 2 2 2 )
146,10105,12143,14132	7139,6993,11124,1019	230305989609 |	()
147,157,186,238	212,26,152,5	1053024 |	(2 2 2 2 2 3 7 1567 )
147,197,1342,1344	1343,1,172,25	1064049 |	(3 7 23 2203 )
147,232,357,394	313,81,252,105	1267569 |	(3 3 3 3 15649 )
147,274,2813,2814	1544,1270,1480,1333	107795520 |	(2 2 2 2 2 2 3 3 5 7 5347 )
147,316,3402,3403	1775,1628,1859,1543	-203206883 |	()
147,471,1403,1421	1412,9,309,162	2475774 |	(2 3 3 7 7 7 401 )
147,564,826,907	527,380,695,131	42260745 |	(3 5 2817383 )
147,908,7077,7082	3995,3087,3612,3465	4062322215 |	()
147,1296,8981,8990	5143,3847,4564,4417	9748343271 |	(17 79 862553 )
147,2247,4751,4913	4832,81,1197,1050	386756694 |	(2 3 3 3 3 947 2521 )
147,2895,6985,7147	7066,81,1521,1374	865528902 |	(2 3 3 3 3 7 53 14401 )
147,3557,7558,7812	7685,127,1852,1705	1652535255 |	(3 5 7 37 425363 )
147,4984,10797,11140	8062,3078,5472,5325	40611883032 |	(2 2 2 3 3 27183019 )
147,6131,7077,8363	7720,643,3139,2992	8840634768 |	(2 2 2 2 53 293 1009 )
147,7536,8069,9842	8689,1153,4108,3961	20205520209 |	()
147,8557,39120,39256	39188,68,4352,4205	24785259072 |	(2 2 2 2 2 2 )
147,9662,36774,36995	18571,18424,23218,13556	-953601079960 |	(2 2 2 )
148,225,2208,2209	1217,992,1178,1030	39925768 |	(2 2 2 31 199 809 )
148,1809,16791,16798	8473,8325,9300,7491	-50230446075 |	(3 13 33568243 )
148,1980,3051,3307	3179,128,1064,916	256573312 |	(2 2 2 2 2 2 2 2004479 )
148,5313,15287,15498	7823,7675,10300,4987	-59365979925 |	(7 239 456403 )
148,6204,17505,17761	17633,128,3176,3028	9254740864 |	(2 2 2 2 2 2 2 13 399523 )
148,7001,44768,44825	25913,18912,22458,22310	1446786302088 |	(2 2 2 )
148,9183,39713,39876	20012,19864,24448,15265	-1168824726144 |	(2 2 2 2 2 2 2 )
149,166,411,426	296,130,280,131	1119680 |	(2 2 2 2 2 2 5 3499 )
149,212,2068,2069	1109,960,1140,928	-25343040 |	(2 2 2 2 2 2 )
149,256,363,408	332,76,256,107	1364672 |	(2 2 2 2 2 2 21323 )
149,336,427,492	414,78,288,139	1839672 |	(2 2 2 3 3 3 3 17 167 )
149,508,579,690	599,91,364,215	4164251 |	(7 13 67 683 )
149,584,970,1037	593,444,777,193	39612459 |	(3 37 356869 )
149,668,739,890	779,111,444,295	9204231 |	(3 37 101 821 )
149,723,1053,1157	1105,52,436,287	8935748 |	(2 2 2233937 )
149,747,4180,4188	4184,4,448,299	10012928 |	(2 2 2 2 2 2 2 2 39113 )
149,1142,1294,1541	845,696,1218,76	384213576 |	(2 2 2 3 29 552031 )
149,1146,1723,1878	1512,366,936,787	147241152 |	(2 2 2 2 2 2 3 3 3 3 28403 )
149,2068,11840,11861	6005,5856,6954,4886	-25110248376 |	(2 2 2 3 5 5 7 157037 )
149,3127,29139,29151	29145,6,1638,1489	1101533634 |	(2 3 3 3 41 389 1279 )
149,4011,4018,5058	4538,520,2080,1931	2354312480 |	(2 2 2 2 2 )
149,4468,7083,7632	6050,1582,3616,3467	12572549048 |	(2 2 2 )
149,4468,33171,33198	18833,14365,16660,16511	512284823885 |	(3 17 23210111 )
149,4995,9294,9752	9523,229,2572,2423	4738853309 |	(3571 124303 )
149,5059,10160,10562	10361,201,2604,2455	4930511241 |	(5 127108789 )
149,5227,6764,7676	7220,456,2688,2539	5425401984 |	(2 2 2 2 2 2 2 373 23677 )
149,9001,40181,40331	40256,75,4575,4426	28901968950 |	(2 *)
149,9579,19696,20424	20060,364,4864,4715	34925101760 |	(2 2 2 2 2 2 3 11 19 73 193 )
150,248,877,885	881,4,199,49	1164195 |	(3 3 5 41 631 )
150,368,1485,1493	1489,4,259,109	1556655 |	(3 5 157 661 )
150,485,496,621	553,68,323,173	2746095 |	(3 5 11 11 17 89 )
150,524,2473,2481	2477,4,337,187	3304713 |	(3 1101571 )
150,965,1488,1613	1289,324,819,669	89593695 |	(3 3 3 3 5 221219 )
150,991,6816,6823	3907,2916,3483,3333	4078130247 |	()
150,1189,2283,2386	1268,1118,1736,547	149055520 |	(2 2 2 2 2 5 931597 )
150,1513,3518,3609	2561,1048,1834,1684	1209311304 |	(2 2 2 3 131 384641 )
150,3637,7386,7669	5653,2016,3768,3618	13056393312 |	(2 2 2 2 2 3 13 137413 )
150,3679,3978,4831	4255,576,2064,1914	2274670656 |	(2 2 2 2 2 2 )
151,162,272,303	227,76,217,55	1326309 |	(3 41 41 263 )
151,367,1115,1129	1122,7,259,108	1567440 |	(2 2 2 2 3 3 5 7 311 )
151,416,600,663	407,256,508,92	18664256 |	(2 2 2 2 2 2 13 22433 )
151,537,3630,3634	3632,2,344,193	3544000 |	(2 2 2 2 2 2 5 5 5 443 )
151,636,1514,1551	851,700,1075,439	-378675 |	()
151,881,6176,6182	6179,3,516,365	17356683 |	(3 31 193 967 )
151,1046,1278,1479	815,664,1162,116	284417096 |	(2 2 2 83 428339 )
151,1046,11292,11295	5723,5572,6169,5123	-12465556015 |	(263 1594471 )
151,1217,5774,5792	5783,9,684,533	51620553 |	(3 3 5735617 )
151,2345,3212,3584	3398,186,1248,1097	439049256 |	(2 2 2 3 18293719 )
151,2988,3009,3778	3383,395,1580,1429	953296555 |	(5 29 79 83221 )
151,3008,6834,7023	3587,3436,4921,1913	-2116137949 |	()
151,3944,4457,5312	4628,684,2304,2153	3221155008 |	(2 2 2 2 2 2 )
151,4466,7350,7863	4007,3856,5908,1442	11579887856 |	(2 2 2 2 )
151,5042,8546,9095	4623,4472,6794,1752	14706581016 |	(2 2 2 3 3 4357 5807 )
151,5310,9168,9727	4939,4788,7239,1929	15711515739 |	()
152,158,229,269	249,20,155,3	1167945 |	(3 5 77863 )
152,219,270,323	271,52,211,59	1192193 |	(17 19 3691 )
152,333,603,638	395,243,468,135	8345835 |	(3 3 3 3 3 5 6869 )
152,337,578,617	477,140,365,213	3477135 |	(3 5 231809 )
152,415,1662,1671	1043,628,907,755	62069177 |	(62069177 *)
152,505,519,648	400,248,512,7	37844992 |	(2 2 2 2 2 2 2 2 2 2 2 17 1087 )
152,829,1219,1336	744,592,1024,195	123220992 |	(2 2 2 2 2 2 2 2 2 2 3 40111 )
152,1662,2125,2421	2273,148,907,755	143546297 |	(143546297 *)
152,2909,9451,9542	4847,4695,6180,3271	-14625785145 |	()
152,3403,11133,11238	5695,5543,7268,3865	-24387822185 |	(103 1327 10111 )
152,5002,11407,11719	11563,156,2577,2425	4753410339 |	(8893 51551 )
152,6783,21889,22104	11128,10976,14336,7553	-193115080704 |	(2 2 2 2 2 2 2 2 2 2 2 3 17 37 41 )
153,174,568,577	365,212,371,197	1128423 |	(3 47 53 151 )
153,256,716,729	441,288,486,230	1685448 |	(2 2 2 3 3 3 3 3 3 17 17 )
153,316,1290,1297	725,572,803,487	-13364483 |	()
153,521,4915,4917	4916,1,337,184	3270360 |	(2 2 2 3 5 27253 )
153,534,607,724	629,95,380,227	4807095 |	(3 5 19 101 167 )
153,670,743,894	782,112,448,295	9283008 |	(2 2 2 2 2 2 3 7 6907 )
153,716,1228,1305	729,576,972,256	64245312 |	(2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 17 )
153,1048,1290,1489	821,668,1169,121	284905507 |	(67 167 25463 )
153,1260,1535,1778	1519,259,844,691	105382323 |	(3 3 3 641 6089 )
153,2488,16430,16449	8301,8148,9459,6971	-62263074303 |	()
153,2500,4863,5074	3787,1287,2508,2355	3644241183 |	()
153,4279,4494,5530	5012,518,2216,2063	2881551264 |	(2 2 2 2 2 )
153,5847,19150,19330	19240,90,3000,2847	7692984000 |	(2 2 2 2 2 2 )
153,6168,21302,21473	10813,10660,13735,7567	-181138723035 |	()
153,8639,24823,25167	24995,172,4396,4243	25461810012 |	(2 2 )
153,9964,31112,31449	15801,15648,20538,10574	-553351848408 |	(2 2 2 3 149 241 811 )
154,251,357,402	278,124,304,53	4685168 |	(2 2 2 2 443 661 )
154,2163,3572,3819	2991,828,1863,1709	1475810847 |	(3 3 3 3 7 23 113167 )
154,6410,42743,42791	42767,24,3282,3128	10203063864 |	(2 2 2 89 2265631 )
155,357,700,732	716,16,256,101	1583360 |	(2 2 2 2 2 2 2 2 5 1237 )
155,404,1096,1115	635,480,750,346	-1077000 |	(2 2 2 )
155,1082,5701,5714	3398,2316,2928,2773	2968032432 |	(2 2 2 2 )
155,1558,3316,3427	1791,1636,2437,879	27412365 |	(3 5 641 2851 )
155,1669,2954,3122	3038,84,912,757	145643088 |	(2 2 2 2 3 83 139 263 )
155,1893,4140,4268	4204,64,1024,869	219898880 |	(2 2 2 2 2 2 2 2 2 2 5 29 1481 )
155,2476,4024,4315	2235,2080,3250,774	2214693000 |	(2 2 2 )
155,3084,4014,4547	2351,2196,3549,465	6280871931 |	(5 11 11 13 13 19423 )
155,3660,3877,4752	4206,546,2016,1861	2095397640 |	(2 2 2 3 3 3 5 7 277169 )
155,4298,8776,9107	4631,4476,6537,2239	315242445 |	(3 5 7 269 11161 )
155,4461,14164,14310	14237,73,2308,2153	3327790145 |	()
155,4964,16357,16508	10736,5772,8256,8101	113113906176 |	(2 2 2 2 2 2 2 2 2 2 5 181 1559 )
155,8781,27186,27488	27337,151,4468,4313	26743524407 |	(13 151 401 1237 )
155,9725,34894,35144	35019,125,4940,4785	36520069125 |	()
156,719,820,975	847,128,488,332	12764544 |	(2 2 2 2 2 2 2 3 13 2557 )
156,1398,3523,3595	3559,36,777,621	81077607 |	(3 3 13 17 40763 )
156,1424,1573,1893	1733,160,790,634	84846840 |	(2 2 2 3 5 13 137 397 )
156,2561,22558,22569	12565,10004,11357,11201	134702556651 |	(5 5 7 11 19 43 991 )
156,7390,14469,15085	14777,308,3773,3617	15764888139 |	()
157,446,870,909	533,376,658,212	15029096 |	(2 2 2 47 39971 )
157,617,3639,3645	3642,3,387,230	5345622 |	(2 3 3 3 98993 )
157,1019,7678,7684	7681,3,588,431	27977619 |	(3 9325873 )
157,1463,2319,2499	2409,90,810,653	93861990 |	(2 3 3 3 3 5 115879 )
157,1796,2491,2770	2283,487,1324,1167	492564351 |	(3 53 97 109 293 )
157,2595,4764,5008	4886,122,1376,1219	604480168 |	(2 2 2 89 137 6197 )
157,2606,16752,16773	8465,8308,9679,7073	-67300231693 |	(3 2281 207401 )
157,3587,14582,14654	14618,36,1872,1715	1682674704 |	(2 2 2 2 3 3 11685241 )
157,4791,12135,12379	12257,122,2474,2317	4146947686 |	(2 *)
157,4986,6024,6997	3577,3420,5505,519	28030349205 |	()
157,5198,13422,13677	6917,6760,9310,4112	-32980673560 |	(2 2 2 11 71 220721 )
157,5360,7536,8349	4253,4096,6448,1088	28853030912 |	(2 2 2 2 2 2 2 2 2 2 2 2 )
157,7843,24740,25000	24870,130,4000,3843	18919197000 |	(2 2 2 217415977 )
157,8094,9851,11412	9753,1659,5004,4847	36436796379 |	(7 7 17 37 67391 )
157,9865,9947,12481	11214,1267,5011,4854	37445532198 |	(2 *)
158,171,228,275	223,52,193,35	1282193 |	(11 41 2843 )
158,241,295,352	255,97,268,27	4368177 |	(3 3 11 44123 )
158,387,2029,2034	1096,938,1208,821	-71315136 |	(2 2 2 2 2 2 )
158,493,619,712	435,277,556,63	32939757 |	(3 3 3 1219991 )
158,1343,1636,1895	1619,276,897,739	128834385 |	(3 5 23 29 79 163 )
158,2277,4171,4386	2272,2114,3224,947	1069149504 |	(2 2 2 2 2 2 3 5568487 )
158,4063,8913,9186	4672,4514,6488,2425	-3548585024 |	(2 2 2 2 2 2 11662223 )
158,5567,8224,8999	7283,1716,4191,4033	20182672851 |	()
159,214,228,295	227,68,221,7	3162085 |	(5 17 37201 )
159,513,766,838	802,36,336,177	3172752 |	(2 2 2 2 3 3 11 2003 )
159,565,569,717	643,74,362,203	3993294 |	(2 3 665549 )
159,582,1000,1063	611,452,791,209	37973763 |	(3 3 113 37339 )
159,617,852,950	901,49,388,229	5303673 |	(3 3 589297 )
159,2290,7080,7159	3659,3500,4685,2395	-5709410375 |	()
159,2542,8625,8698	5620,3078,4392,4233	15563635488 |	(2 2 2 2 2 )
159,2986,3561,4156	3571,585,1860,1701	1575164385 |	(3 3 5 349 100297 )
159,3137,3390,4118	3754,364,1648,1489	1085694768 |	(2 2 2 2 3 3 607 12421 )
159,3177,12149,12221	12185,36,1668,1509	1146696084 |	(2 2 3 3 467 68207 )
159,3329,4294,4878	4586,292,1744,1585	1320333072 |	(2 2 2 2 3 193 359 397 )
159,4754,17289,17408	11081,6327,8724,8565	125016698007 |	(197 2348459 )
159,5529,18568,18730	18649,81,2844,2685	6453419121 |	()
159,5594,27490,27567	13863,13704,16542,10948	-362113573896 |	(2 2 2 )
159,7649,20652,20996	20824,172,3904,3745	17507549952 |	(2 2 2 2 2 2 2 2 53 24151 )
159,8638,15806,16623	8391,8232,12222,3584	44237722536 |	(2 2 2 11 181 193 419 )
159,8800,9569,11592	10196,1396,4864,4705	33812725056 |	(2 2 2 2 2 2 )
159,9409,38754,38938	38846,92,4784,4625	32978293872 |	(2 2 2 2 )
159,9889,46596,46744	46670,74,5024,4865	38383176360 |	(2 2 2 )
160,191,356,383	287,96,258,98	1384152 |	(2 2 2 3 7 7 11 107 )
160,243,389,426	293,133,316,73	4128429 |	(3 181 7603 )
160,326,387,459	423,36,243,83	1540377 |	(3 3 3 3 3 3 2113 )
160,386,913,937	925,12,273,113	1845723 |	(3 11 55931 )
160,471,1065,1096	628,468,768,297	9393984 |	(2 2 2 2 2 2 3 3 47 347 )
160,869,3227,3248	1704,1544,2048,1179	-461901312 |	(2 2 2 2 2 2 2 2 2 )
160,1797,2675,2922	1541,1381,2236,439	1084567917 |	(3 361522639 )
160,3879,9497,9708	4934,4774,6688,2809	-9424771752 |	(2 2 2 )
160,3927,4412,5271	4599,672,2286,2126	3103295976 |	(2 2 2 )
160,4091,14284,14395	9243,5152,7222,7062	71816328840 |	(2 2 2 )
160,5555,12156,12531	9043,3488,6158,5998	57784219240 |	(2 2 2 3 199 408217 )
160,7043,13048,13699	10371,3328,6604,6444	76910842944 |	(2 2 2 2 2 2 )
160,7221,11747,12594	6377,6217,9484,2263	49272946665 |	(31 65429239 )
160,7478,8495,10103	9299,804,3819,3659	16157365905 |	()
161,1463,4216,4274	4245,29,812,651	93347781 |	(3 29 37 47 617 )
161,2617,3311,3785	3548,237,1389,1228	614221860 |	(2 2 3 5 7 7 59 3541 )
161,3463,7196,7454	7325,129,1812,1651	1500774681 |	(3 7 59 1211279 )
161,3547,5565,6009	5787,222,1854,1693	1615263930 |	(2 3 3 3 3 5 7 7 40697 )
161,3628,3639,4578	4103,475,1900,1739	1718649275 |	(5 5 7 7 19 41 1801 )
161,4839,27460,27510	27485,25,2500,2339	4266880625 |	()
162,173,282,317	245,72,222,60	1364760 |	(2 2 2 3 3 5 17 223 )
162,393,671,716	439,277,532,139	14043381 |	(3 11 11 11 3517 )
162,419,517,600	381,219,468,49	21058083 |	(3 3 3 31 139 181 )
162,533,3219,3224	1693,1531,1876,1343	-338294749 |	()
162,631,2553,2566	1364,1202,1592,961	-199303712 |	(2 2 2 2 2 )
162,709,1784,1821	1265,556,973,811	121927881 |	(3 139 292393 )
162,745,956,1089	917,172,559,397	20577951 |	(3 3 43 53173 )
162,1245,8459,8468	4315,4153,4852,3607	-7590006303 |	(23 43475143 )
162,2569,3542,3945	3257,688,1852,1690	1501799952 |	(2 2 2 2 3 71 440669 )
162,5389,9435,9988	5075,4913,7412,2023	15398329513 |	()
162,8195,36525,36662	18412,18250,22360,14165	-895287556000 |	(2 2 2 2 2 )
162,8960,26229,26573	26401,172,4561,4399	28375032093 |	()
162,8977,12486,13873	11425,2448,6324,6162	73102251888 |	(2 2 2 2 17 53 6091 )
162,10079,26625,27098	13630,13468,18352,8273	-284269224592 |	(2 2 2 2 )
163,164,197,254	209,45,180,17	1414845 |	(3 3 5 23 1367 )
163,396,696,739	451,288,546,150	13862088 |	(2 2 2 3 3 192529 )
163,1076,1445,1622	1349,273,804,641	82453017 |	(3 27484339 )
163,1630,11456,11467	5815,5652,6543,4913	-19211701437 |	()
163,2277,19836,19846	19841,5,1220,1057	395087605 |	(5 11 7183411 )
163,2316,3869,4128	3222,906,2016,1853	1874376936 |	(2 2 2 3 3 3 3 269 10753 )
163,2810,8108,8219	4191,4028,5459,2649	-8192274501 |	(47 383 22091 )
163,2820,2853,3574	3197,377,1508,1345	794628913 |	(13 29 41 101 509 )
163,3249,6723,6967	6845,122,1706,1543	1225388302 |	(2 53 283 40849 )
163,3981,9162,9406	9284,122,2072,1909	2319815776 |	(2 2 2 2 2 )
163,4536,15588,15715	7939,7776,10062,5526	-69369923448 |	(2 2 2 )
163,5189,10562,10964	10763,201,2676,2513	5288743281 |	(5 941 211217 )
163,7199,9603,10797	10200,597,3681,3518	14443820802 |	(2 3 7 499 74383 )
163,7962,22590,22915	11539,11376,15276,7314	-192069496368 |	(2 2 2 2 3 3 3 3 3 53 5843 )
163,9570,10212,12475	6319,6156,9891,321	214403574915 |	()
163,9876,12050,13947	7055,6892,10963,1087	212392018197 |	(36299 53407 )
163,9957,10116,12646	11381,1265,5060,4897	38471029465 |	()
164,274,577,601	589,12,219,55	1525197 |	(3 29 47 373 )
164,547,4320,4323	2435,1888,2242,2078	749176808 |	(2 2 2 17 59 73 1279 )
164,573,2410,2421	1497,924,1287,1123	210589929 |	(3 3 3 11 709057 )
164,586,695,815	755,60,375,211	4529625 |	(3 5 5 5 47 257 )
164,639,1033,1110	637,473,836,197	54246225 |	(3 5 5 11 47 1399 )
164,2815,5982,6183	4499,1684,3073,2909	6615201623 |	()
164,4789,9379,9778	4971,4807,7084,2295	3614899167 |	()
164,5160,7711,8415	8063,352,2662,2498	5182775576 |	(2 2 2 5 23 431 2239 )
164,5464,16733,16925	16829,96,2814,2650	6204383736 |	(2 2 2 5 47735411 )
165,478,6156,6157	3161,2996,3317,2839	-1300270955 |	()
165,496,2451,2458	1477,981,1308,1143	184562397 |	(3 3 109 188137 )
165,530,576,701	433,268,553,23	43213445 |	(5 11 47 73 229 )
165,680,859,984	832,152,512,347	14254080 |	(2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 5 29 )
165,1819,1889,2337	2113,224,992,827	186287328 |	(2 2 2 2 2 3 3 646831 )
165,1889,3693,3851	3772,79,1027,862	214834338 |	(2 3 3 17 79 8887 )
165,2441,2883,3377	3130,247,1303,1138	487727658 |	(2 3 3 11 421 5851 )
165,2459,5416,5580	5498,82,1312,1147	504314760 |	(2 2 2 3 5 41 102503 )
165,2617,5177,5391	5284,107,1391,1226	615346086 |	(2 3 107 739 1297 )
165,2916,8347,8464	5690,2774,4256,4091	15708825624 |	(2 2 2 )
165,3980,12904,13029	6597,6432,8442,4462	-38071707480 |	(2 2 2 3 3 431 18787 )
165,6322,6971,8394	7358,1036,3568,3403	12766896432 |	(2 2 2 2 )
165,6518,47428,47469	23817,23652,26973,20455	-1465301607867 |	()
165,6701,8041,9363	8702,661,3433,3268	11539117392 |	(2 2 2 2 )
165,7089,9661,10795	10228,567,3627,3462	13771938330 |	(2 3 1231 120097 )
165,7188,10312,11365	5765,5600,8750,1562	66526635000 |	(2 2 2 3 5 131 133723 )
165,8753,12145,13503	12824,679,4459,4294	26288696490 |	(2 3 3 167 172619 )
166,795,2973,2992	1579,1413,1884,1089	-342408051 |	()
166,1019,4852,4867	2943,1924,2509,2343	1914868293 |	(3 13 49099187 )
