5,6022,24266,24389
5,8059,14940,15684
5,8059,19332,19788
5,8187,28464,28688
5,9255,43375,43515
5,9690,14100,15485
5,9715,33510,33780
5,9715,58230,58320
6,8,10,12
6,20,36,38
6,32,33,41
6,36,48,54
6,51,120,123
6,68,228,230
6,72,74,92
6,121,768,769
6,127,180,199
6,179,216,251
6,242,262,318
6,381,436,517
6,426,828,864
6,428,618,680
6,479,718,783
6,490,680,756
6,547,1685,1704
6,810,828,1032
6,828,1585,1657
6,865,1119,1270
6,865,1494,1585
6,867,1597,1678
6,900,1801,1873
6,908,5581,5589
6,911,1321,1452
6,1018,2312,2376
6,1264,3066,3136
6,1390,14958,14962
6,1416,7242,7260
6,1452,4320,4374
6,1542,2841,2985
6,1647,2257,2518
6,1803,8493,8520
6,2232,2556,3030
6,2456,4650,4868
6,2542,4091,4395
6,2556,2916,3462
6,2598,6299,6443
6,2828,3297,3881
6,2970,3908,4412
6,3396,4938,5424
6,3450,13752,13824
6,3872,6010,6504
6,4746,4872,6060
6,4918,7470,8122
6,5961,7578,8649
6,6744,33660,33750
6,7387,31718,31851
6,7695,11369,12440
6,8760,9244,11350
6,9577,23399,23922
7,14,17,20
7,42,56,63
7,54,57,70
7,119,303,309
7,162,1190,1191
7,317,525,561
7,497,966,1008
7,569,1288,1324
7,578,2064,2079
7,945,966,1204
7,1152,22574,22575
7,1406,1681,1960
7,1536,9633,9646
7,1652,8449,8470
7,1694,5040,5103
7,2604,2982,3535
7,2982,3402,4039
7,3936,13601,13710
7,3962,5761,6328
7,4025,16044,16128
7,4868,13945,14140
7,5537,5684,7070
7,6654,21468,21679
7,7868,39270,39375
7,8122,10601,11998
8,34,44,50
8,48,64,72
8,68,160,164
8,114,496,498
8,209,1744,1745
8,229,236,293
8,568,1104,1152
8,606,964,1038
8,705,2242,2265
8,766,2876,2894
8,786,955,1107
8,1080,1104,1376
8,1888,9656,9680
8,1926,1944,2438
8,1936,5760,5832
8,2056,3788,3980
8,2161,4710,4857
8,2404,11324,11360
8,2538,6310,6444
8,2626,15847,15871
8,2658,3214,3732
8,2836,3174,3798
8,2976,3408,4040
8,3408,3888,4616
8,4396,5110,6022
8,4438,15930,16044
8,4528,6584,7232
8,4595,49870,49883
8,4600,18336,18432
8,4690,7854,8376
8,6086,22012,22166
8,6328,6496,8080
8,6558,30924,31022
8,7001,7558,9185
8,7204,25381,25573
8,7355,19492,19835
8,7948,10104,11532
8,8635,43916,44027
8,8992,44880,45000
8,9270,21376,21942
9,12,15,18
9,30,54,57
9,54,72,81
9,55,116,120
9,58,255,256
9,102,342,345
9,108,111,138
9,183,220,256
9,262,2448,2449
9,290,583,606
9,363,393,477
9,366,580,625
9,550,1322,1353
9,583,894,970
9,631,642,802
9,639,1242,1296
9,642,927,1020
9,735,1020,1134
9,815,1767,1823
9,1020,2338,2401
9,1215,1242,1548
9,1322,3124,3201
9,1527,3468,3564
9,1527,4024,4096
9,1896,4599,4704
9,2085,22437,22443
9,2124,10863,10890
9,2178,6480,6561
9,2278,8943,8992
9,2322,4022,4265
9,2463,6224,6350
9,2991,9910,10000
9,2998,5984,6225
9,3348,3834,4545
9,3503,13878,13952
9,3664,14367,14446
9,3684,6975,7302
9,3721,6627,6997
9,3743,35328,35342
9,3834,4374,5193
9,3984,14542,14641
9,4351,52394,52404
9,4406,20911,20976
9,4455,5862,6618
9,5094,7407,8136
9,5175,20628,20736
9,5620,7502,8433
9,5808,9015,9756
9,6442,12206,12777
9,6480,19198,19441
9,6582,28444,28561
9,6642,19927,20170
9,7119,7308,9090
9,7234,10748,11745
9,7377,11205,12183
9,7502,9994,11241
9,8223,38290,38416
9,8527,48417,48505
9,8688,17911,18568
10,60,80,90
10,85,200,205
10,152,246,264
10,172,920,922
10,261,323,372
10,291,648,667
10,321,3320,3321
10,326,328,412
10,432,872,906
10,464,614,692
10,710,1380,1440
10,723,1277,1350
10,783,953,1104
10,928,2153,2209
10,1350,1380,1720
10,1576,4799,4855
10,1691,1965,2316
10,1754,2694,2922
10,1985,2447,2822
10,2118,2564,2976
10,2360,12070,12100
10,2398,11969,12001
10,2420,7200,7290
10,2570,4735,4975
10,2913,3896,4377
10,3005,14155,14200
10,3251,5933,6242
10,3654,8738,8946
10,3720,4260,5050
10,3861,19763,19812
10,3896,5104,5770
10,4260,4860,5770
10,4384,22367,22423
10,4525,15656,15781
10,5660,8230,9040
10,5750,22920,23040
10,5932,10175,10807
10,6113,13304,13721
10,6336,7289,8625
10,7910,8120,10100
10,8219,9157,10978
10,9794,13202,14798
10,9816,26486,26928
10,9935,12630,14415
11,15,27,29
11,66,88,99
11,237,556,570
11,268,1461,1464
11,386,4378,4379
11,493,534,648
11,512,1525,1544
11,607,751,865
11,608,3268,3275
11,781,1518,1584
11,1485,1518,1892
11,1494,3373,3468
11,1783,3631,3769
11,2549,11728,11768
11,2596,13277,13310
11,2614,2710,3355
11,2662,7920,8019
11,3268,17252,17291
11,4092,4686,5555
11,4686,5346,6347
11,5579,17359,17549
11,6226,9053,9944
11,6325,25212,25344
11,7882,21973,22306
11,8701,8932,11110
11,8962,21906,22395
11,9804,14362,15747
12,16,20,24
12,19,53,54
12,31,102,103
12,40,72,76
12,51,66,75
12,64,66,82
12,72,96,108
12,81,136,145
12,86,159,167
12,102,240,246
12,136,456,460
12,144,148,184
12,171,744,747
12,238,315,355
12,242,1536,1538
12,254,360,398
12,358,432,502
12,457,5640,5641
12,484,524,636
12,496,765,829
12,524,547,675
12,613,1740,1765
12,716,913,1041
12,762,872,1034
12,852,1656,1728
12,856,1236,1360
12,909,1446,1557
12,958,1436,1566
12,980,1360,1512
12,1094,3370,3408
12,1149,4314,4341
12,1620,1656,2064
12,1656,3170,3314
12,1730,2238,2540
12,1730,2988,3170
12,1734,3194,3356
12,1800,3602,3746
12,1816,11162,11178
12,1822,2642,2904
12,2036,4624,4752
12,2528,6132,6272
12,2780,29916,29924
12,2832,14484,14520
12,2889,2916,3657
12,2904,8640,8748
12,2965,8016,8149
12,3084,5682,5970
12,3294,4514,5036
12,3606,16986,17040
12,3807,9465,9666
12,3987,4821,5598
12,4254,4761,5697
12,4464,5112,6060
12,4912,9300,9736
12,5084,8182,8790
12,5112,5832,6924
12,5196,12598,12886
12,5656,6594,7762
12,5722,12699,13075
12,5937,10807,11374
12,5940,7816,8824
12,6281,11967,12518
12,6594,7665,9033
12,6657,23895,24066
12,6737,7023,8672
12,6737,9391,10428
12,6792,9876,10848
12,6900,27504,27648
12,6912,13535,14111
12,7035,11781,12564
12,7534,14903,15519
12,7744,12020,13008
12,9129,33018,33249
12,9492,9744,12120
12,9836,14940,16244
12,9837,46386,46533
13,51,104,108
13,65,121,127
13,78,104,117
13,534,7124,7125
13,806,7626,7629
13,923,1794,1872
13,1019,7664,7670
13,1755,1794,2236
13,3068,15691,15730
13,3146,9360,9477
13,4604,5811,6648
13,4836,5538,6565
13,4987,28730,28780
13,5538,6318,7501
13,7358,10699,11752
13,7475,29796,29952
13,8243,17524,18112
14,23,70,71
14,28,34,40
14,84,112,126
14,108,114,140
14,119,280,287
14,189,264,293
14,238,606,618
14,301,771,786
14,324,2380,2382
14,361,1015,1030
14,545,823,896
14,589,1302,1341
14,617,8848,8849
14,634,1050,1122
14,994,1932,2016
14,1138,2576,2648
14,1156,4128,4158
14,1890,1932,2408
14,1986,2695,3015
14,2109,2331,2804
14,2304,45148,45150
14,2333,2812,3269
14,2506,3063,3543
14,2812,3362,3920
14,3072,19266,19292
14,3304,16898,16940
14,3388,10080,10206
14,3598,6629,6965
14,4207,19817,19880
14,5208,5964,7070
14,5542,34357,34405
14,5964,6804,8078
14,7872,27202,27420
14,7924,11522,12656
14,8050,32088,32256
14,8143,24724,25015
14,9736,27890,28280
15,20,25,30
15,42,49,58
15,50,90,95
15,64,297,298
15,82,89,108
15,90,120,135
15,114,230,239
15,170,570,575
15,180,185,230
15,213,281,317
15,228,369,396
15,258,1380,1383
15,276,878,887
15,346,1401,1408
15,383,423,509
15,489,492,618
15,521,1828,1842
15,593,1086,1142
15,605,655,795
15,614,745,864
15,648,1308,1359
15,651,671,833
15,696,921,1038
15,706,10830,10831
15,761,2364,2390
15,921,1186,1348
15,1048,1452,1615
15,1065,2070,2160
15,1070,1545,1700
15,1225,1700,1890
15,1316,8305,8316
15,1537,3062,3186
15,1795,2651,2901
15,2025,2070,2580
15,2545,5780,5940
15,2631,4041,4383
15,2968,6321,6532
15,3121,4752,5164
15,3160,7665,7840
15,3177,3846,4464
15,3313,27516,27532
15,3336,10226,10343
15,3475,37395,37405
15,3540,18105,18150
15,3630,10800,10935
15,4388,11178,11399
15,4483,9143,9489
15,5481,13107,13419
15,5580,6390,7575
15,5650,5913,7288
15,5844,7656,8655
15,6140,11625,12170
15,6332,10345,11082
15,6390,7290,8655
15,7425,9770,11030
15,8490,12345,13560
15,8625,34380,34560
15,9659,26091,26525
15,9680,15025,16260
16,23,41,44
16,47,108,111
16,51,213,214
16,68,88,100
16,96,128,144
16,136,320,328
16,213,675,682
16,228,992,996
16,363,1101,1114
16,418,3488,3490
16,458,472,586
16,470,657,729
16,593,850,937
16,801,13088,13089
16,1101,3195,3238
16,1136,2208,2304
16,1212,1928,2076
16,1377,1991,2190
16,1410,4484,4530
16,1532,5752,5788
16,1572,1910,2214
16,2160,2208,2752
16,2234,5505,5625
16,2685,13187,13224
16,3351,7494,7711
16,3611,4581,5232
16,3776,19312,19360
16,3852,3888,4876
16,3872,11520,11664
16,4041,11535,11698
16,4112,7576,7960
16,4322,9420,9714
16,4808,22648,22720
16,5076,12620,12888
16,5252,31694,31742
16,5316,6428,7464
16,5340,7391,8223
16,5672,6348,7596
16,5745,14340,14641
16,5952,6816,8080
16,6158,21441,21609
16,6289,13271,13726
16,6816,7776,9232
16,8792,10220,12044
16,8876,31860,32088
16,9056,13168,14464
16,9200,36672,36864
16,9380,15708,16752
16,9435,25392,25819
17,40,86,89
17,57,177,179
17,102,136,153
17,135,640,642
17,175,380,392
17,191,274,302
17,495,1108,1140
17,519,640,738
17,564,807,890
17,631,2148,2166
17,687,694,870
17,696,2199,2222
17,902,15640,15641
17,1207,2346,2448
17,2194,10312,10345
17,2272,5879,5990
17,2295,2346,2924
17,2358,6735,6830
17,3537,23805,23831
17,3739,38099,38111
17,4012,20519,20570
17,4114,12240,12393
17,5163,10797,11177
17,6324,7242,8585
17,7242,8262,9809
17,9622,13991,15368
17,9775,38964,39168
18,19,21,28
18,24,30,36
18,60,108,114
18,96,99,123
18,108,144,162
18,110,232,240
18,116,510,512
18,121,167,186
18,137,412,417
18,153,360,369
18,167,193,228
18,193,423,436
18,204,684,690
18,216,222,276
18,349,426,493
18,349,3764,3765
18,363,2304,2307
18,366,440,512
18,381,540,597
18,524,4896,4898
18,537,648,753
18,580,1166,1212
18,705,1330,1393
18,726,786,954
18,732,1160,1250
18,1009,18504,18505
18,1100,2644,2706
18,1143,1308,1551
18,1166,1788,1940
18,1262,1284,1604
18,1278,2484,2592
18,1284,1854,2040
18,1371,3661,3724
18,1437,2154,2349
18,1470,2040,2268
18,1630,3534,3646
18,1641,5055,5112
18,1847,7729,7764
18,1879,2720,2991
18,1879,4884,4975
18,2040,4676,4802
18,2091,5045,5162
18,2430,2484,3096
18,2484,4755,4971
18,2595,3357,3810
18,2595,4482,4755
18,2601,4791,5034
18,2644,6248,6402
18,2700,5403,5619
18,2724,16743,16767
18,2733,3963,4356
18,3054,6936,7128
18,3054,8048,8192
18,3275,4020,4643
18,3568,13073,13161
18,3792,9198,9408
18,4067,18541,18606
18,4170,44874,44886
18,4248,21726,21780
18,4356,12960,13122
18,4556,17886,17984
18,4626,8523,8955
18,4644,8044,8530
18,4926,12448,12700
18,4941,6771,7554
18,5409,25479,25560
18,5982,19820,20000
18,5996,11968,12450
18,6499,13125,13636
18,6696,7668,9090
18,7006,27756,27904
18,7328,28734,28892
18,7368,13950,14604
18,7442,13254,13994
18,7626,12273,13185
18,7668,8748,10386
18,7794,18897,19329
18,7853,11331,12470
18,7968,29084,29282
18,8484,9891,11643
18,8812,41822,41952
18,8910,11724,13236
18,9439,50658,50767
19,53,90,96
19,60,69,82
19,92,101,122
19,93,258,262
19,114,152,171
19,203,679,685
19,362,365,458
19,388,1325,1336
19,528,557,684
19,599,1285,1327
19,1038,1268,1467
19,1052,2733,2784
19,1122,21698,21699
19,1349,2622,2736
19,1611,4427,4497
19,1640,8357,8378
19,2565,2622,3268
19,3730,27413,27436
19,4484,22933,22990
19,4598,13680,13851
19,4834,11072,11371
19,4841,8097,8637
19,4908,8810,9291
19,5146,36008,36043
19,5700,14957,15228
19,6524,12709,13258
19,6618,37941,38008
19,7068,8094,9595
19,7377,18377,18765
19,7765,10034,11392
19,8094,9234,10963
19,9696,11742,13627
19,9948,15456,16723
20,54,79,87
20,85,110,125
20,89,487,488
20,109,379,382
20,120,160,180
20,151,353,362
20,170,400,410
20,198,565,573
20,285,1240,1245
20,304,492,528
20,322,669,693
20,344,1840,1844
20,522,646,744
20,582,1296,1334
20,642,6640,6642
20,646,1081,1153
20,652,656,824
20,864,1744,1812
20,928,1228,1384
20,1241,25240,25241
20,1420,2760,2880
20,1446,2554,2700
20,1515,2410,2595
20,1566,1906,2208
20,1856,4306,4418
20,1915,7190,7235
20,2700,2760,3440
20,3152,9598,9710
20,3382,3930,4632
20,3508,5388,5844
20,3623,47584,47591
20,3970,4894,5644
20,4236,5128,5952
20,4720,24140,24200
20,4796,23938,24002
20,4815,4860,6095
20,4840,14400,14580
20,5077,21611,21704
20,5140,9470,9950
20,5826,7792,8754
20,6010,28310,28400
20,6345,15775,16110
20,6502,11866,12484
20,6645,8035,9330
20,7090,7935,9495
20,7308,17476,17892
20,7440,8520,10100
20,7722,39526,39624
20,7792,10208,11540
20,8520,9720,11540
20,8768,44734,44846
20,9050,31312,31562
21,28,35,42
21,42,51,60
21,43,84,88
21,46,188,189
21,70,126,133
21,126,168,189
21,162,171,210
21,198,532,541
21,238,798,805
21,252,259,322
21,357,909,927
21,435,581,653
21,486,3570,3573
21,490,491,618
21,490,1011,1048
21,651,1094,1166
21,847,917,1113
21,938,1348,1485
21,951,1575,1683
21,1210,1715,1896
21,1366,29148,29149
21,1491,2898,3024
21,1498,2163,2380
21,1707,3864,3972
21,1715,2380,2646
21,1734,6192,6237
21,2676,4816,5077
21,2835,2898,3612
21,3311,13305,13373
21,3563,8092,8316
21,3710,20355,20396
21,4218,5043,5880
21,4424,10731,10976
21,4608,28899,28938
21,4865,52353,52367
21,4956,25347,25410
21,5082,15120,15309
21,5537,8737,9423
21,7812,8946,10605
21,8300,13251,14258
21,8596,16275,17038
21,8946,10206,12117
22,30,54,58
22,51,54,67
22,57,255,256
22,75,140,147
22,132,176,198
22,187,440,451
22,320,353,425
22,327,3414,3415
22,342,905,921
22,474,1112,1140
22,536,2922,2928
22,752,1367,1439
22,772,8756,8758
22,986,1068,1296
22,1024,3050,3088
22,1112,2487,2559
22,1214,1502,1730
22,1216,6536,6550
22,1497,33440,33441
22,1530,4287,4351
22,1562,3036,3168
22,1624,13355,13363
22,1707,4941,5008
22,2190,5535,5647
22,2970,3036,3784
22,2988,6746,6936
22,3566,7262,7538
22,4941,14115,14314
22,5098,23456,23536
22,5192,26554,26620
22,5228,5420,6710
22,5324,15840,16038
22,5451,24312,24403
22,5654,10417,10945
22,5895,7089,8248
22,6536,34504,34582
22,6611,31141,31240
22,8184,9372,11110
22,9372,10692,12694
22,9804,47991,48127
23,81,300,302
23,86,97,116
23,94,105,126
23,102,265,270
23,138,184,207
23,140,958,959
23,171,913,915
23,178,200,239
23,477,1335,1355
23,1569,7024,7050
23,1633,3174,3312
23,1634,38134,38135
23,1992,3681,3866
23,2105,6358,6434
23,2288,3796,4055
23,3105,3174,3956
23,3916,7976,8279
23,3963,7971,8285
23,4409,4915,5891
23,5008,32745,32784
23,5428,27761,27830
23,5566,16560,16767
23,6313,6470,8054
23,7041,18219,18563
23,8356,8529,10638
23,8556,9798,11615
23,8937,9166,11406
23,9558,17865,18734
23,9798,11178,13271
24,32,40,48
24,38,106,108
24,62,204,206
24,80,144,152
24,102,132,150
24,128,132,164
24,144,192,216
24,159,382,391
24,162,272,290
24,172,318,334
24,197,379,396
24,204,480,492
24,249,752,761
24,272,912,920
24,288,296,368
24,342,1488,1494
24,389,547,606
24,476,630,710
24,484,3072,3076
24,508,720,796
24,535,1068,1111
24,547,7386,7387
24,627,5232,5235
24,687,708,879
24,716,864,1004
24,914,11280,11282
24,950,5973,5981
24,968,1048,1272
24,992,1530,1658
24,1048,1094,1350
24,1226,3480,3530
24,1432,1826,2082
24,1524,1744,2068
24,1704,3312,3456
24,1712,2472,2720
24,1777,43248,43249
24,1818,2892,3114
24,1916,2872,3132
24,1933,18542,18549
24,1960,2720,3024
24,2115,6726,6795
24,2188,6740,6816
24,2298,8628,8682
24,2358,2865,3321
24,2719,7200,7327
24,2959,7338,7495
24,3240,3312,4128
24,3312,6340,6628
24,3460,4476,5080
24,3460,5976,6340
24,3468,6388,6712
24,3600,7204,7492
24,3632,22324,22356
24,3644,5284,5808
24,3769,20351,20394
24,4072,9248,9504
24,5056,12264,12544
24,5664,28968,29040
24,5778,5832,7314
24,5808,17280,17496
24,5865,14044,14377
24,5930,16032,16298
24,6168,11364,11940
24,6483,14130,14571
24,6519,6964,8503
24,6588,9028,10072
24,6631,42009,42064
24,7212,33972,34080
24,7614,18930,19332
24,7878,47541,47613
24,7974,9642,11196
24,8209,17882,18441
24,8351,23905,24240
24,8508,9522,11394
24,8928,10224,12120
24,9824,18600,19472
25,31,86,88
25,38,87,90
25,48,74,81
25,68,190,193
25,92,167,176
25,150,200,225
25,380,615,660
25,430,2300,2305
25,542,2424,2433
25,708,1938,1969
25,815,820,1030
25,1080,2180,2265
25,1160,1535,1730
25,1191,2684,2760
25,1231,1394,1660
25,1231,2393,2497
25,1314,2162,2313
25,1314,2658,2761
25,1452,1854,2113
25,1775,3450,3600
25,1796,5792,5849
25,1926,48800,48801
25,1938,5118,5209
25,3375,3450,4300
25,4071,4304,5280
25,4385,6735,7305
25,4974,46455,46474
25,5295,6410,7440
25,5900,30175,30250
25,6050,18000,18225
25,7231,22148,22402
25,9135,21845,22365
25,9300,10650,12625
25,9740,12760,14425
26,55,78,87
26,102,208,216
26,130,242,254
26,156,208,234
26,221,520,533
26,312,397,453
26,369,1828,1833
26,1068,14248,14250
26,1296,1585,1833
26,1612,15252,15258
26,1846,3588,3744
26,2011,3757,3940
26,2038,15328,15340
26,3510,3588,4472
26,6136,31382,31460
26,6292,18720,18954
26,6535,33849,33930
26,6682,12311,12935
26,7813,36803,36920
26,9208,11622,13296
26,9672,11076,13130
26,9829,17827,18772
26,9974,57460,57560
27,30,37,46
27,36,45,54
27,46,197,198
27,64,306,307
27,90,162,171
27,162,216,243
27,165,348,360
27,174,765,768
27,232,317,354
27,275,697,711
27,285,646,664
27,306,1026,1035
27,324,333,414
27,338,589,624
27,406,413,516
27,485,552,656
27,549,660,768
27,764,1090,1203
27,786,7344,7347
27,870,1749,1818
27,1089,1179,1431
27,1098,1740,1875
27,1338,1432,1747
27,1388,5029,5064
27,1416,10250,10259
27,1650,3966,4059
27,1681,1901,2265
27,1749,2682,2910
27,1893,1926,2406
27,1917,3726,3888
27,1926,2781,3060
27,1983,5329,5419
27,2154,4328,4499
27,2205,3060,3402
27,2332,6173,6282
27,2445,5301,5469
27,3060,7014,7203
27,3645,3726,4644
27,3966,9372,9603
27,4581,10404,10692
27,4581,12072,12288
27,5688,13797,14112
27,6372,32589,32670
27,6534,19440,19683
27,6834,26829,26976
27,6889,16565,16953
27,6966,12066,12795
27,7389,18672,19050
27,8973,29730,30000
27,8994,17952,18675
27,9431,25165,25599
28,46,140,142
28,53,75,84
28,56,68,80
28,119,154,175
28,168,224,252
28,216,228,280
28,238,560,574
28,358,1379,1387
28,371,2381,2384
28,375,4193,4194
28,378,528,586
28,399,1736,1743
28,476,1212,1236
28,602,1542,1572
28,648,4760,4764
28,722,2030,2060
28,1090,1646,1792
28,1178,2604,2682
28,1234,17696,17698
28,1268,2100,2244
28,1988,3864,4032
28,2121,3374,3633
28,2276,5152,5296
28,2312,8256,8316
28,2681,10066,10129
28,3780,3864,4816
28,3972,5390,6030
28,4218,4662,5608
28,4299,15533,15642
28,4666,5624,6538
28,5012,6126,7086
28,5624,6724,7840
28,5649,8199,9010
28,6144,38532,38584
28,6608,33796,33880
28,6741,6804,8533
28,6776,20160,20412
28,7196,13258,13930
28,8297,10839,12264
28,8414,15963,16707
28,8414,39634,39760
28,8883,22085,22554
28,9303,11249,13062
28,9926,11109,13293
29,34,44,53
29,75,96,110
29,174,232,261
29,342,475,528
29,369,1087,1101
29,439,537,621
29,556,1947,1962
29,636,1116,1181
29,708,3274,3285
29,859,1304,1418
29,1488,5155,5196
29,2059,4002,4176
29,2299,12979,13003
29,2907,7416,7562
29,3350,4315,4904
29,3454,5763,6150
29,3891,15627,15707
29,3915,4002,4988
29,4762,19627,19720
29,5115,22732,22818
29,6844,35003,35090
29,6998,11014,11885
29,7018,20880,21141
29,7323,10839,11855
29,8915,19078,19706
29,9754,19563,20340
30,40,50,60
30,84,98,116
30,100,180,190
30,128,594,596
30,160,165,205
30,164,178,216
30,180,240,270
30,228,460,478
30,255,600,615
30,266,427,459
30,340,1140,1150
30,360,370,460
30,369,1360,1369
30,426,562,634
30,456,738,792
30,516,2760,2766
30,552,1756,1774
30,605,3840,3845
30,635,900,995
30,692,2802,2816
30,766,846,1018
30,783,969,1116
30,873,1944,2001
30,895,1080,1255
30,963,9960,9963
30,978,984,1236
30,1042,3656,3684
30,1186,2172,2284
30,1210,1310,1590
30,1228,1490,1728
30,1296,2616,2718
30,1302,1342,1666
30,1392,1842,2076
30,1412,21660,21662
30,1462,1697,2001
30,1522,4728,4780
30,1842,2372,2696
30,1905,2180,2585
30,2042,3447,3671
30,2096,2904,3230
30,2130,4140,4320
30,2140,3090,3400
30,2169,3831,4050
30,2349,2859,3312
30,2395,3590,3915
30,2450,3400,3780
30,2632,16610,16632
30,2735,8425,8520
30,2784,6459,6627
30,3074,6124,6372
30,3590,5302,5802
30,3656,12463,12567
30,4050,4140,5160
30,4140,7925,8285
30,4325,5595,6350
30,4325,7470,7925
30,4335,7985,8390
30,4423,5630,6423
30,4500,9005,9365
30,4531,9896,10203
30,4540,27905,27945
30,4555,6605,7260
30,4591,41193,41212
30,4728,14397,14565
30,5073,5895,6948
30,5090,11560,11880
30,5262,8082,8766
30,5311,9753,10252
30,5936,12642,13064
30,5955,7341,8466
30,6242,9504,10328
30,6320,15330,15680
30,6354,7692,8928
30,6626,55032,55064
30,6672,20452,20686
30,7080,36210,36300
30,7194,35907,36003
30,7260,21600,21870
30,7710,14205,14925
30,8235,11285,12590
30,8641,17622,18289
30,8739,11688,13131
30,8776,22356,22798
30,8966,18286,18978
30,9015,42465,42600
30,9753,17799,18726
31,33,72,76
31,64,137,142
31,95,219,225
31,186,248,279
31,248,270,327
31,281,1108,1114
31,296,1697,1700
31,865,1388,1492
31,942,1593,1696
31,1059,6287,6297
31,1382,17124,17127
31,1504,1577,1942
31,1915,34211,34213
31,1951,2591,2917
31,2201,4278,4464
31,3056,12257,12320
31,4185,4278,5332
31,4208,11369,11558
31,7316,37417,37510
31,7502,22320,22599
31,9263,58241,58319
32,46,82,88
32,54,85,93
32,94,216,222
32,102,426,428
32,136,176,200
32,192,256,288
32,272,640,656
32,310,335,407
32,370,827,851
32,385,679,718
32,426,1350,1364
32,456,1984,1992
32,457,479,590
32,726,2202,2228
32,753,783,968
32,836,6976,6980
32,916,944,1172
32,940,1314,1458
32,1186,1700,1874
32,1602,26176,26178
32,1789,4091,4202
32,2202,6390,6476
32,2272,4416,4608
32,2424,3856,4152
32,2754,3982,4380
32,2820,8968,9060
32,3064,11504,11576
32,3144,3820,4428
32,4320,4416,5504
32,4468,11010,11250
32,4585,7656,8169
32,4675,29532,29571
32,5370,26374,26448
32,6702,14988,15422
32,6823,23204,23399
32,7222,9162,10464
32,7339,19725,20058
32,7552,38624,38720
32,7621,39784,39877
32,7704,7776,9752
32,7744,23040,23328
32,8082,23070,23396
32,8089,8692,10585
32,8224,15152,15920
32,8644,18840,19428
32,9397,13651,14998
32,9616,45296,45440
33,44,55,66
33,45,81,87
33,70,92,105
33,110,198,209
33,198,264,297
33,212,796,801
33,316,1223,1230
33,374,1254,1265
33,396,407,506
33,424,890,921
33,438,1760,1769
33,457,1779,1789
33,522,1004,1049
33,711,1668,1710
33,804,4383,4392
33,928,3735,3754
33,967,2040,2110
33,1158,13134,13137
33,1240,1479,1726
33,1331,1441,1749
33,1479,1602,1944
33,1536,4575,4632
33,1821,2253,2595
33,1824,9804,9825
33,2038,8079,8122
33,2343,4554,4752
33,2354,3399,3740
33,2536,5127,5326
33,2695,3740,4158
33,3893,6061,6555
